309	92018	92018/920-18_NN_en_pie_40x.JPG	desconocido en pie	3		
310	92019	92019/920-19_NN_en_gla_40x.JPG	desconocido en glándula	3		
311	9202	9202/920-2_Gonada_hermafrodita_20x.JPG	Gonada hermafrodita	2		
312	9204	9204/920-4_Metazoos_epit_manto_20x.JPG	Metazoos epitelio manto	2		
313	9205	9205/920-5_Trematodo_epit_manto_100x.JPG	Trematodo epitelio manto	4		
314	9206	9206/920-6_Ceroide_epit_manto_40x.JPG	Ceroide epitelio manto	3		
315	9206	9206/920-6_Trematodo_20x.JPG	Trematodo	2		
316	9206	9206/920-6_Trematodos_2_20x.JPG	Trematodos 2	2		
317	9206	9206/920-6_Trematodos_20x.JPG	Trematodos	2		
318	92120	92120/921-38B-3_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
319	92120	92120/921-38B-3_RLOs_en_br_2_100x.JPG	RLOs en bránquia 2	4		
320	92120	92120/921-38B-3_RLOs_en_br_3_100x.JPG	RLOs en bránquia 3	4		
321	92121	92121/921-38B-4_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
322	92127	92127/921-39C-1_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
323	92115	92115/921-41A-5_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
324	92126	92126/921-42B-5_Posible_microsporidio_100x.JPG	Posible microsporidio	4		
325	92129	92129/921-43C-1_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
326	92130	92130/921-43C-2_Descamacion_branq_2_20x.JPG	Descamacion bránquia 2	2		
327	92130	92130/921-43C-2_Descamacion_branq_2_40x.JPG	Descamacion bránquia 2	3		
328	92130	92130/921-43C-2_Descamacion_branq_20x.JPG	Descamacion bránquia	2		
329	92130	92130/921-43C-2_Descamacion_branq_3_20x.JPG	Descamacion bránquia 3	2		
330	92130	92130/921-43C-2_Descamacion_branq_40x.JPG	Descamacion bránquia	3		
331	92130	92130/921-43C-2_NN_en_saco_del_estilete_100x.JPG	desconocido en saco del estilete	4		
332	92130	92130/921-43C-2_NN_en_saco_del_estilete_40x.JPG	desconocido en saco del estilete	3		
333	92138	92138/921-44D-2_NN_en_pie_40x.JPG	desconocido en pie	3		
334	9221	9221/922-1_Ceroide_en_branq_40x.JPG	Ceroide en bránquia	3		
335	9221	9221/922-1_Ceroide_en_tubulo_secundario_40x.JPG	Ceroide en túbulos secundario	3		
336	9221	9221/922-1_NN_en_manto_40x.JPG	desconocido en manto	3		
337	9221	9221/922-1_NN_en_pie_20x.JPG	desconocido en pie	2		
338	9221	9221/922-1_NN_en_pie_40x.JPG	desconocido en pie	3		
339	92211	92211/922-11_NN_en_gla_40x.JPG	desconocido en glándula	3		
340	9222	9222/922-2_NN_en_manto_40x.JPG	desconocido en manto	3		
341	9223	9223/922-3_Ceroide_en_gon_40x.JPG	Ceroide en gónada	3		
342	9224	9224/922-4_Ceroide_en_gon_40x.JPG	Ceroide en gónada	3		
343	9228	9228/922-8_NN_en_manto_40x.JPG	desconocido en manto	3		
344	9235	9235/923-5_gon_est__3_20x.JPG	gónada est 3	2		
345	92315	92315/923-15_Foliculo_gametico_indeterminado_40x.JPG	Foliculo gametico indeterminado	3		
346	92316	92316/923-16_Celulas_neoplasicas_en_branq_100x.JPG	Celulas neoplasicas en bránquia	4		
347	92341	92341/923-41_Ceroide_en_glandula_40x.JPG	Ceroide en glándula	3		
348	9235	9235/923-5__gon_est__3_40x.JPG	gónada est 3	3		
349	9237	9237/923-7_RLOs_en_glandula_100x.JPG	RLOs en glándula	4		
350	9241	9241/924-1_Crustaceos_en_branq_40x.JPG	Crustaceos en bránquia	3		
351	92421	92421/924-21_NN_en_br_40x.JPG	desconocido en bránquia	3		
352	92434	92434/924-34_Microsporidio_100x.JPG	microsporidio	4		
353	92434	92434/924-34_Microsporidio_40x.JPG	microsporidio	3		
354	9244	9244/924-4_Tubulos_digestivos_aplan_40x.JPG	túbulos digestivos aplanados	3		
355	9247	9247/924-7_Granulocitoma_10x.JPG	Granulocitoma	1		
356	9247	9247/924-7_Granulocitoma_20x.JPG	Granulocitoma	2		
357	9247	9247/924-7_Granulocitoma_en_epitelio_manto_20x.JPG	Granulocitoma en epitelio manto	2		
358	9249	9249/924-9_Descamacion_en_br_40x.JPG	Descamacion en bránquia	3		
359	92925	92925/929-25_NN_en_lumen_intest_100x.JPG	desconocido en lumen intestino	4		
360	92925	92925/929-25_NN_en_lumen_intest_20x.JPG	desconocido en lumen intestino	2		
361	92930	92930/929-30_Hoyos_10x.JPG	Hoyos	1		
362	92936	92936/929-36_NN_en_pie_20x.JPG	desconocido en pie	2		
363	9294	9294/929-4_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
364	9297	9297/929-7_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
365	9311	9311/931-1_Neoplasia_100x.JPG	Neoplasia	4		
366	9311	9311/931-1_Neoplasia_20x.JPG	Neoplasia	2		
367	9311	9311/931-1_Neoplasia_40x.JPG	Neoplasia	3		
368	93160	93160/931-100_NN_en_lumen_intestino_40x.JPG	desconocido en lumen intestino	3		
369	93189	93189/931-109_Celulas_neoplasicas_en_br_100x.JPG	Celulas neoplasicas en bránquia	4		
370	93189	93189/931-109_Celulas_neoplasicas_en_br_2_100x.JPG	Celulas neoplasicas en bránquia 2	4		
371	93189	93189/931-109_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
372	93190	93190/931-110_RLOs_en_glandula_100x.JPG	RLOs en glándula	4		
373	931116	931116/931-116_NN_en_glandula_100x.JPG	desconocido en glándula	4		
374	93132	93132/931-12_NN_en_gla_100x.JPG	desconocido en glándula	4		
375	93136	93136/931-16_Infiltracion_10x.JPG	infiltración	1		
376	93137	93137/931-17_Abscesos_intestino_20x.JPG	Abscesos intestino	2		
377	93193	93193/931-33_RLOs_en_glandula_100x.JPG	RLOs en glándula	4		
378	93193	93193/931-33_RLOs_en_glandula_2_100x.JPG	RLOs en glándula 2	4		
379	93196	93196/931-36_NN_en_glandula_100x.JPG	desconocido en glándula	4		
380	93197	93197/931-37_Copepodo_20x.JPG	Copepodo	2		
381	9314	9314/931-4_NN_en_glandula_100x.JPG	desconocido en glándula	4		
382	93119	93119/931-49_NN_en_gla_100x.JPG	desconocido en glándula	4		
383	93120	93120/931-50_Infiltracion_en_br_40x.JPG	infiltración en bránquia	3		
384	93146	93146/931-56_NN_en_br_(posible_meronte)_100x.JPG	desconocido en bránquia (posible meronte)	4		
385	93146	93146/931-56_RLOs_en_br_100x.JPG	RLOs en bránquia	4		
386	93147	93147/931-57_Tubulos_aplanados_10x.JPG	túbulos aplanados	1		
387	9316	9316/931-6_Neoplasia_en_pie_100x.JPG	Neoplasia en pie	4		
388	9316	9316/931-6_Neoplasia_en_pie_40x.JPG	Neoplasia en pie	3		
389	9316	9316/931-6_NN_en_glandula_100x.JPG	desconocido en glándula	4		
390	93172	93172/931-62_Abscesos_intestino_10x.JPG	Abscesos intestino	1		
391	93174	93174/931-64_NN_en_branq_40x.JPG	desconocido en bránquia	3		
392	93175	93175/931-65_Gonada_atresica_10x.JPG	Gonada atrésica	1		
393	93179	93179/931-69_NN_en_branq_(meronte)_100x.JPG	desconocido en bránquia (meronte)	4		
394	9317	9317/931-7_Gonada_atresica_10x.JPG	Gonada atrésica	1		
395	9318	9318/931-8_Gonada_hermafrodita_20x.JPG	Gonada hermafrodita	2		
396	93126	93126/931-86_Tubulos_aplanados_2_20x.JPG	túbulos aplanados 2	2		
397	93126	93126/931-86_Tubulos_aplanados_20x.JPG	túbulos aplanados	2		
398	93127	93127/931-87_Infiltracion_en_gla_20x.JPG	infiltración en glándula	2		
399	9319	9319/931-9_Neoplasia_40x.JPG	Neoplasia	3		
400	9319	9319/931-9_Neoplasia_en_branquia_20x.JPG	Neoplasia en bránquia	2		
401	9471	9471/947-1_Epitelio_roto_ss_100x.JPG	epitelio roto saco del estilete	4		
402	9471	9471/947-1_Hoyo_20x.JPG	Hoyo	2		
403	9471	9471/947-1_Hoyos_10x.JPG	Hoyos	1		
404	9471	9471/947-1_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
405	9471	9471/947-1_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
406	9471	9471/947-1_Tubulo_digestivo_3_100x.JPG	túbulos digestivo 3	4		
407	94710	94710/947-10_Epitelio_roto_int_40x.JPG	epitelio roto intestino	3		
408	94711	94711/947-11_Infiltracion_intestino_10x.JPG	infiltración intestino	1		
409	94711	94711/947-11_Infiltracion_intestino_20x.JPG	infiltración intestino	2		
410	9472	9472/947-2_Absceso_epit_ss_100x.JPG	Absceso epitelio saco del estilete	4		
411	9472	9472/947-2_Ceroide_en_tubulo_digestivo_100x.JPG	Ceroide en túbulos digestivo	4		
412	9472	9472/947-2_Epitelio_roto_saco_del_estilete_40x.JPG	epitelio roto saco del estilete	3		
413	9472	9472/947-2_Epitelio_roto_ss_100x.JPG	epitelio roto saco del estilete	4		
414	9472	9472/947-2_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
415	9472	9472/947-2_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
416	9472	9472/947-2_Tubulo_digestivo_3_100x.JPG	túbulos digestivo 3	4		
417	9472	9472/947-2_Tubulo_digestivo_4_100x.JPG	túbulos digestivo 4	4		
418	9472	9472/947-2_Tubulo_digestivo_5_100x.JPG	túbulos digestivo 5	4		
419	9472	9472/947-2_Tubulos_digestivos_40x.JPG	túbulos digestivos	3		
420	9473	9473/947-3_Ancistrum_en_branq_100x.JPG	Ancistrum en bránquia	4		
421	9473	9473/947-3_Epitelio_roto_int_40x.JPG	epitelio roto intestino	3		
422	9473	9473/947-3_Epitelio_roto_tubulo_secundario_40x.JPG	epitelio roto túbulos secundario	3		
423	9473	9473/947-3_Gonada_femenina_atresica_10x.JPG	Gonada femenina atrésica	1		
424	9473	9473/947-3_NN_en_branq_100x.JPG	desconocido en bránquia	4		
425	9473	9473/947-3_RLOs_en_branq_100x.JPG	RLOs en bránquia	4		
426	9474	9474/947-4_Epitelio_roto_int_40x.JPG	epitelio roto intestino	3		
427	9474	9474/947-4_Fase_D_100x.JPG	Fase D	4		
428	9474	9474/947-4_Glandula_digestiva_2_40x.JPG	glándula digestiva 2	3		
429	9474	9474/947-4_Glandula_digestiva_40x.JPG	glándula digestiva	3		
430	9475	9475/947-5_Abscesos_intestino_40x.JPG	Abscesos intestino	3		
431	9475	9475/947-5_Hoyos_10x.JPG	Hoyos	1		
432	9475	9475/947-5_Hoyos_2_10x.JPG	Hoyos 2	1		
433	9475	9475/947-5_Hoyos_20x.JPG	Hoyos	2		
434	9475	9475/947-5_Infiltracion_branq_2_40x.JPG	infiltración bránquia 2	3		
435	9475	9475/947-5_Infiltracion_branq_40x.JPG	infiltración bránquia	3		
436	9476	9476/947-6_Infiltracion_intestino_40x.JPG	infiltración intestino	3		
437	9476	9476/947-6_NN_en_branq_100x.JPG	desconocido en bránquia	4		
438	9476	9476/947-6_NN_en_branq_2_100x.JPG	desconocido en bránquia 2	4		
439	9476	9476/947-6_NN_en_branq_2_40x.JPG	desconocido en bránquia 2	3		
440	9476	9476/947-6_NN_en_branq_3_100x.JPG	desconocido en bránquia 3	4		
441	9476	9476/947-6_NN_en_branq_40x.JPG	desconocido en bránquia	3		
442	9477	9477/947-7_NN_en_glandula_100x.JPG	desconocido en glándula	4		
443	9477	9477/947-7_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
444	9477	9477/947-7_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
445	9477	9477/947-7_Tubulo_digestivo_3_100x.JPG	túbulos digestivo 3	4		
446	9478	9478/947-8_NN_en_glandula_100x.JPG	desconocido en glándula	4		
447	9478	9478/947-8_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
448	9478	9478/947-8_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
449	9511	9511/951-1_Ancistrum_en_br_100x.JPG	Ancistrum en bránquia	4		
450	9511	9511/951-1_Ancistrum_en_br_2_100x.JPG	Ancistrum en bránquia 2	4		
451	9511	9511/951-1_Ciliado_en_br_100x.JPG	Ciliado en bránquia	4		
452	9511	9511/951-1_Intestino_10x.JPG	Intestino	1		
453	95110	95110/951-10_Epitelio_roto_intestino_40x.JPG	epitelio roto intestino	3		
454	95110	95110/951-10_Epitelio_roto_saco_del_estilete_40x.JPG	epitelio roto saco del estilete	3		
455	9512	9512/951-2_Absceso_epitelio_intestino_100x.JPG	Absceso epitelio intestino	4		
456	9512	9512/951-2_Ceroide_en_glandula_100x.JPG	Ceroide en glándula	4		
457	9512	9512/951-2_Epitelio_intestino_100x.JPG	epitelio intestino	4		
458	9512	9512/951-2_Epitelio_saco_del_estilete_100x.JPG	epitelio saco del estilete	4		
459	9512	9512/951-2_Fase_C_100x.JPG	Fase C	4		
460	9512	9512/951-2_Gonada_masculina_10x.JPG	Gonada masculina	1		
461	9512	9512/951-2_Hemocitos_en_branq_40x.JPG	Hemocitos en bránquia	3		
462	9512	9512/951-2_Saco_del_estilete_5x.JPG	Saco del estilete	0		
463	9512	9512/951-2_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
464	9513	9513/951-3_Abscesos_en_intestino_100x.JPG	Abscesos en intestino	4		
465	9513	9513/951-3_Ceroide_en_intestino_100x.JPG	Ceroide en intestino	4		
466	9513	9513/951-3_Ceroide_y_abscesos_en_intestino_40x.JPG	Ceroide y abscesos en intestino	3		
467	9513	9513/951-3_Glandula_digestiva_40x.JPG	glándula digestiva	3		
468	9513	9513/951-3_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
469	9514	9514/951-4_Ancistrum_en_branq_100x.JPG	Ancistrum en bránquia	4		
470	9514	9514/951-4_Ancistrum_en_branq_2_100x.JPG	Ancistrum en bránquia 2	4		
471	9514	9514/951-4_Ancistrum_en_branq_20x.JPG	Ancistrum en bránquia	2		
472	9514	9514/951-4_Ceroide_en_branq_100x.JPG	Ceroide en bránquia	4		
473	9514	9514/951-4_Gon_atresica_20x.JPG	gónada atrésica	2		
474	9515	9515/951-5_Gonada_masculina_en_desove_10x.JPG	Gonada masculina en desove	1		
475	9517	9517/951-7_Epitelio_desorganizado_intestino_40x.JPG	epitelio desorganizado intestino	3		
476	9517	9517/951-7_Epitelio_desorganizado_saco_del_estilete_40x.JPG	epitelio desorganizado saco del estilete	3		
477	9518	9518/951-8_Abscesos_en_int_20x.JPG	Abscesos en intestino	2		
478	9518	9518/951-8_Epitelio_roto_saco_del_estilete_20x.JPG	epitelio roto saco del estilete	2		
479	9518	9518/951-8_NN_en_int_40x.JPG	desconocido en intestino	3		
480	9521	9521/952-1_Ceroide_en_nefridio_100x.JPG	Ceroide en nefridio	4		
481	9521	9521/952-1_Ceroide_epit_ss_100x.JPG	Ceroide epitelio saco del estilete	4		
482	9521	9521/952-1_Epitelio_roto_int_100x.JPG	epitelio roto intestino	4		
483	9521	9521/952-1_Gonada_hermafrodita_20x.JPG	Gonada hermafrodita	2		
484	9521	9521/952-1_Infiltracion_nefridio_40x.JPG	infiltración nefridio	3		
485	9521	9521/952-1_NN_en_gonada_40x.JPG	desconocido en gonada	3		
486	9521	9521/952-1_NN_en_lumen_int_100x.JPG	desconocido en lumen intestino	4		
487	9521	9521/952-1_NN_en_lumen_int_40x.JPG	desconocido en lumen intestino	3		
488	9521	9521/952-1_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
489	95211	95211/952-11_Ceroide_en_branq_40x.JPG	Ceroide en bránquia	3		
490	95211	95211/952-11_Ceroide_en_gonada_40x.JPG	Ceroide en gonada	3		
491	95211	95211/952-11_Ceroide_en_ss_40x.JPG	Ceroide en saco del estilete	3		
492	95211	95211/952-11_Gonada_hermafrodita_20x.JPG	Gonada hermafrodita	2		
493	95212	95212/952-12_Absceso_ss_100x.JPG	Absceso saco del estilete	4		
494	95212	95212/952-12_Metazoo_en_pie_20x.JPG	Metazoo en pie	2		
495	95212	95212/952-12_Metazoo_en_pie_40x.JPG	Metazoo en pie	3		
496	95212	95212/952-12_NN_lumen_int_100x.JPG	desconocido lumen intestino	4		
497	95213	95213/952-13_Metazoo_40x.JPG	Metazoo	3		
498	95213	95213/952-13_NN_lumen_int_100x.JPG	desconocido lumen intestino	4		
499	95213	95213/952-13_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
500	95213	95213/952-13_Tubulos_digestivos_100x.JPG	túbulos digestivos	4		
501	95214	95214/952-14_NN_lumen_int_40x.JPG	desconocido lumen intestino	3		
502	95215	95215/952-15_NN_en_lumen_int_40x.JPG	desconocido en lumen intestino	3		
503	95218	95218/952-18_Microsporidio_100x.JPG	microsporidio	4		
504	95218	95218/952-18_Microsporidio_2_100x.JPG	microsporidio 2	4		
505	95218	95218/952-18_Microsporidio_2_40x.JPG	microsporidio 2	3		
506	95218	95218/952-18_Microsporidio_3_100x.JPG	microsporidio 3	4		
507	95218	95218/952-18_Microsporidio_3_40x.JPG	microsporidio 3	3		
508	95218	95218/952-18_Microsporidio_4_100x.JPG	microsporidio 4	4		
509	95218	95218/952-18_Microsporidio_4_40x.JPG	microsporidio 4	3		
510	95218	95218/952-18_Microsporidio_40x.JPG	microsporidio	3		
511	95218	95218/952-18_Microsporidio_5_100x.JPG	microsporidio 5	4		
512	95218	95218/952-18_Microsporidio_5_40x.JPG	microsporidio 5	3		
513	95218	95218/952-18_RLOs_en_branq_100x.JPG	RLOs en bránquia	4		
514	9522	9522/952-2_Metazoo_en_pie_2_40x.JPG	Metazoo en pie 2	3		
515	9522	9522/952-2_Metazoo_en_pie_40x.JPG	Metazoo en pie	3		
516	9522	9522/952-2_Metazoos_en_pie_20x.JPG	Metazoos en pie	2		
517	95222	95222/952-22_Ceroide_en_branq_100x.JPG	Ceroide en bránquia	4		
518	95222	95222/952-22_Metazoo_en_pie_40x.JPG	Metazoo en pie	3		
519	95222	95222/952-22_Metazoos_en_pie_20x.JPG	Metazoos en pie	2		
520	95222	95222/952-22_NN_en_lumen_int_40x.JPG	desconocido en lumen intestino	3		
521	95222	95222/952-22_RLOs_en_branq_100x.JPG	RLOs en bránquia	4		
522	9523	9523/952-3_Ceroide_en_glandula_100x.JPG	Ceroide en glándula	4		
523	9523	9523/952-3_Epitelio_roto_ss_40x.JPG	epitelio roto saco del estilete	3		
524	9523	9523/952-3_NN_en_lumen_int_100x.JPG	desconocido en lumen intestino	4		
525	9523	9523/952-3_NN_en_lumen_int_2_100x.JPG	desconocido en lumen intestino 2	4		
526	9523	9523/952-3_Tubulos_digestivos_100x.JPG	túbulos digestivos	4		
527	9525	9525/952-5_Ceroide_en_gon_40x.JPG	Ceroide en gónada	3		
528	9525	9525/952-5_Descamacion_branq_40x.JPG	Descamacion bránquia	3		
529	9525	9525/952-5_NN_en_int_20x.JPG	desconocido en intestino	2		
530	9525	9525/952-5_NN_en_int_40x.JPG	desconocido en intestino	3		
531	9526	9526/952-6_Metazoo_en_pie_40x.JPG	Metazoo en pie	3		
532	9528	9528/952-8_Trematodo_40x.JPG	Trematodo	3		
533	9528	9528/952-8_Trematodos_20x.JPG	Trematodos	2		
534	9537	9537/953-_7__ducto_10x.JPG	ducto	1		
535	9537	9537/953-_7__ducto_20x.JPG	ducto	2		
536	9537	9537/953-_7__intest_10x.JPG	intestino	1		
537	9537	9537/953-_7_int_y_ductos_5x.JPG	intestino y ductos	0		
538	9531	9531/953-1_2_ductos_prim_20x.JPG	2 ductos primario	2		
539	9531	9531/953-1_ducto_prim_40x.JPG	ducto primario	3		
540	9531	9531/953-1_ductos_5x.JPG	ductos	0		
541	95310	95310/953-10_Microsporidio_100x.JPG	microsporidio	4		
542	95310	95310/953-10_Microsporidio_2_100x.JPG	microsporidio 2	4		
543	95310	95310/953-10_Microsporidio_3_100x.JPG	microsporidio 3	4		
544	95310	95310/953-10_Microsporidio_4_100x.JPG	microsporidio 4	4		
545	95310	95310/953-10_Microsporidio_40x.JPG	microsporidio	3		
546	95310	95310/953-10_Microsporidio_5_100x.JPG	microsporidio 5	4		
547	95311	95311/953-11_Ceroide_en_gonada_40x.JPG	Ceroide en gonada	3		
548	95311	95311/953-11_Metazoo_en_pie_40x.JPG	Metazoo en pie	3		
549	95312	95312/953-12_Metazoo_en_epit_manto_40x.JPG	Metazoo en epitelio manto	3		
550	95313	95313/953-13_Trematodo_40x.JPG	Trematodo	3		
551	95314	95314/953-14_Ancistrum_en_branq_40x.JPG	Ancistrum en bránquia	3		
552	95314	95314/953-14_Ciliados_intracelulares_en_glan_100x.JPG	Ciliados intracelulares en glándula	4		
553	95314	95314/953-14_Ciliados_intracelulares_en_glan_2_100x.JPG	Ciliados intracelulares en glándula 2	4		
554	95314	95314/953-14_Ciliados_intracelulares_en_glan_3_100x.JPG	Ciliados intracelulares en glándula 3	4		
555	95314	95314/953-14_Ciliados_intracelulares_en_glan_40x.JPG	Ciliados intracelulares en glándula	3		
556	95314	95314/953-14_Metazoo_en_gla_2_40x.JPG	Metazoo en glándula 2	3		
557	95314	95314/953-14_Metazoo_en_gla_40x.JPG	Metazoo en glándula	3		
558	95315	95315/953-15_Ciliados_intracelulares_en_glan_100x.JPG	Ciliados intracelulares en glándula	4		
559	95315	95315/953-15_Ciliados_intracelulares_en_glan_2_100x.JPG	Ciliados intracelulares en glándula 2	4		
560	95316	95316/953-16_Trematodo_40x.JPG	Trematodo	3		
561	95317	95317/953-17_Celulas_neoplasica_en_branq_100x.JPG	Celulas neoplasica en bránquia	4		
562	95317	95317/953-17_Ceroide_en_branq_100x.JPG	Ceroide en bránquia	4		
563	95317	95317/953-17_Hemocitos_100x.JPG	Hemocitos	4		
564	95317	95317/953-17_Infiltracion_nefridio_20x.JPG	infiltración nefridio	2		
565	95317	95317/953-17_Neoplasia_en_branq_100x.JPG	Neoplasia en bránquia	4		
566	95317	95317/953-17_Neoplasia_en_branq_2_100x.JPG	Neoplasia en bránquia 2	4		
567	95317	95317/953-17_Posible_meronte_en_branq_100x.JPG	Posible meronte en bránquia	4		
568	95317	95317/953-17_Posible_meronte_en_branq_2_100x.JPG	Posible meronte en bránquia 2	4		
569	95317	95317/953-17_Posible_meronteen_branq_100x.JPG	Posible meronteen bránquia	4		
570	95317	95317/953-17_RLOs_en_branq_100x.JPG	RLOs en bránquia	4		
571	95317	95317/953-17_Trematodos_10x.JPG	Trematodos	1		
572	95317	95317/953-17_Trematodos_20x.JPG	Trematodos	2		
573	95318	95318/953-18_Granulocitoma_10x.JPG	Granulocitoma	1		
574	95318	95318/953-18_Granulocitoma_20x.JPG	Granulocitoma	2		
575	95319	95319/953-19_Granulocitoma_20x.JPG	Granulocitoma	2		
576	95319	95319/953-19_Trematodo_40x.JPG	Trematodo	3		
577	9532	9532/953-2_Ciliados_intracelulares_en_glan_100x.JPG	Ciliados intracelulares en glándula	4		
578	9532	9532/953-2_Ciliados_intracelulares_en_glan_2_100x.JPG	Ciliados intracelulares en glándula 2	4		
579	9532	9532/953-2_Ciliados_intracelulares_en_glan_3_100x.JPG	Ciliados intracelulares en glándula 3	4		
580	9532	9532/953-2_Ciliados_intracelulares_en_glan_4_100x.JPG	Ciliados intracelulares en glándula 4	4		
581	9532	9532/953-2_Ciliados_intracelulares_en_glan_40x.JPG	Ciliados intracelulares en glándula	3		
582	9532	9532/953-2_Fase_A_100x.JPG	Fase A	4		
583	9532	9532/953-2_Metazoo_en_gla_40x.JPG	Metazoo en glándula	3		
584	9532	9532/953-2_Microsporidio_100x.JPG	microsporidio	4		
585	9532	9532/953-2_Microsporidio_2_100x.JPG	microsporidio 2	4		
586	9532	9532/953-2_Tubulo_digestivo_100x.JPG	túbulos digestivo	4		
587	9532	9532/953-2_Tubulo_digestivo_2_100x.JPG	túbulos digestivo 2	4		
588	95320	95320/953-20_NN_en_lumen_int_40x.JPG	desconocido en lumen intestino	3		
589	9533	9533/953-3_Ceroide_en_epit_int_40x.JPG	Ceroide en epitelio intestino	3		
590	9534	9534/953-4_Trematodo_2_40x.JPG	Trematodo 2	3		
591	9534	9534/953-4_Trematodo_40x.JPG	Trematodo	3		
592	9536	9536/953-6_Gonada_masculina_atresica_10x.JPG	Gonada masculina atrésica	1		
593	9536	9536/953-6_RLOs_en_glandula_100x.JPG	RLOs en glándula	4		
594	9536	9536/953-6_RLOs_en_glandula_2_100x.JPG	RLOs en glándula 2	4		
595	9536	9536/953-6_RLOs_en_glandula_3_100x.JPG	RLOs en glándula 3	4		
596	9537	9537/953-7_NN_en_int_2_40x.JPG	desconocido en intestino 2	3		
597	9537	9537/953-7_NN_en_int_40x.JPG	desconocido en intestino	3		
598	9537	9537/953-7_RLOs_en_branq_100x.JPG	RLOs en bránquia	4		
599	9539	9539/953-9_Gran_cantidad_de_T_ADG_10x.JPG	Gran cantidad de tejido adipogranular	1		
600	9539	9539/953-9_Gran_cantidad_de_T_ADG_5x.JPG	Gran cantidad de tejido adipogranular	0		
601	10001	10001/1000-1_Abscesos_en_int._40x.jpg	Abscesos en int.	3		
602	10001	10001/1000-1_Granulocitoma._10x.jpg	Granulocitoma.	1		
603	100010	100010/1000-10_RLO_en_gla._100x.jpg	RLO en gla.	4		
604	100010	100010/1000-10_RLO_en_gla_2._100x.jpg	RLO en glándula 2.	4		
605	100011	100011/1000-11_Infiltracion_en_br._40x.jpg	infiltración en br.	3		
606	100011	100011/1000-11_Infiltracion_en_int._10x.jpg	infiltración en int.	1		
607	100011	100011/1000-11_Infiltracion_en_int._20x.jpg	infiltración en int.	2		
608	100011	100011/1000-11_Infiltracion_en_int._5x.jpg	infiltración en int.	0		
609	100011	100011/1000-11_Infiltracion_en_int_2._20x.jpg	infiltración en intestino 2.	2		
610	100012	100012/1000-12_RLO_con_fago_en_br._100x.jpg	RLO con fago en br.	4		
611	100012	100012/1000-12_RLO_con_fago_en_br_2._100x.jpg	RLO con fago en bránquia 2.	4		
612	100012	100012/1000-12_RLO_en_br._100x.jpg	RLO en br.	4		
613	100012	100012/1000-12_RLO_en_br_2._100x.jpg	RLO en bránquia 2.	4		
614	100012	100012/1000-12_RLO_en_br_3._100x.jpg	RLO en bránquia 3.	4		
615	100012	100012/1000-12_RLOs_en_br._100x.jpg	RLOs en br.	4		
616	100012	100012/1000-12_RLOs_en_br._40x.jpg	RLOs en br.	3		
617	100012	100012/1000-12_RLOs_en_br_2._40x.jpg	RLOs en bránquia 2.	3		
618	100013	100013/1000-13_Infiltracion_en_int_y_gla._10x.jpg	infiltración en intestino y gla.	1		
619	100013	100013/1000-13_Infiltracion_en_int_y_gla._20x.jpg	infiltración en intestino y gla.	2		
620	100013	100013/1000-13_Infiltracion_en_memb._plicada._20x.jpg	infiltración en memb. plicada.	2		
621	100014	100014/1000-14_Absceso_en_int._20x.jpg	Absceso en int.	2		
622	100014	100014/1000-14_Infiltracion_en_nefridio._40x.jpg	infiltración en nefridio.	3		
623	100015	100015/1000-15_Gonada_atresica_femenina._10x.jpg	Gonada atrésica femenina.	1		
624	100016	100016/1000-16_Infiltracion_en_br._20x.jpg	infiltración en br.	2		
625	100016	100016/1000-16_Microsporidio._100x.jpg	Microsporidio.	4		
626	100016	100016/1000-16_Microsporidio_2._100x.jpg	microsporidio 2.	4		
627	100019	100019/1000-19_Infiltracion_en_branq._40x.jpg	infiltración en branq.	3		
628	10002	10002/1000-2_Dilatacion_folicular._5x.jpg	Dilatacion folicular.	0		
629	10002	10002/1000-2_Microsporidio._100x.jpg	Microsporidio.	4		
630	10002	10002/1000-2_RLO_en_branq._100x.jpg	RLO en branq.	4		
631	100023	100023/1000-23_Granulocitoma._20x.jpg	Granulocitoma.	2		
632	100023	100023/1000-23_Granulocitoma._40x.jpg	Granulocitoma.	3		
633	100023	100023/1000-23_Granulocitoma._5x.jpg	Granulocitoma.	0		
